text,language
Marr thì đến cuối năm nhiều người dân vẫn không tin rằng Việt Nam Quốc dân Đảng đã phản bội lại sự nghiệp cách mạng của Nguyễn Thái Học năm như Đảng Cộng sản Đông Dương tuyên truyền nhóm quốc gia thân Nhật Đại Việt những người Trotskyist những người quốc gia chống Pháp nhóm Công giáo mang tên chiến sĩ Công giáo,vietnamese
Võ Nguyên Giáp đã từng bước tìm cách loại bỏ dần các đảng phái này,vietnamese
Ngày tháng năm Báo Cứu Quốc của Tổng bộ Việt Minh đăng xã luận kịch liệt chỉ trích bọn phản động phá hoại Hiệp định sơ bộ Pháp Việt mùng tháng,vietnamese
Ngay sau đó Võ Nguyên Giáp bắt đầu chiến dịch truy quét các đảng phái đối lập bằng lực lượng công an và quân đội do Việt Minh kiểm soát với sự giúp đỡ của Pháp,vietnamese
Ông cũng sử dụng các binh lính sĩ quan Nhật Bản tình nguyện ở lại Việt Nam và một số vũ khí do Pháp cung cấp ở Hòn Gai quân Pháp cung cấp cho Việt Minh những khẩu pháo để diệt một số vị trí do quân Đại Việt chiếm giữ trong chiến dịch này,vietnamese
Chính phủ Liên hiệp Kháng chiến được thành lập nhằm tạo khối đại đoàn kết giữa các đảng phái sau Vụ án phố Ôn Như Hầu đã mất đi ý nghĩa của nó,vietnamese
Ngày tháng năm Chiến tranh Đông Dương chính thức bùng nổ,vietnamese
Dưới sự lãnh đạo của Hồ Chí Minh và Đảng Cộng sản ông bắt đầu chỉ đạo cuộc đấu tranh vũ trang kéo dài năm chống lại sự tái chiếm Việt Nam của quân Pháp trên cương vị Tổng chỉ huy và Tổng Chính ủy từ năm đổi tên gọi là Tổng tư lệnh quân đội kiêm Bí thư Tổng Quân uỷ,vietnamese
Không được đào tạo tại bất kỳ trường quân sự nào trước đó không phải trải qua các cấp bậc quân hàm trong quân đội Võ Nguyên Giáp được phong quân hàm Đại tướng vào ngày tháng năm theo sắc lệnh SL ký ngày tháng năm Ông trở thành Đại tướng đầu tiên của Quân đội nhân dân Việt Nam khi tuổi,vietnamese
Sau này trả lời phóng viên nước ngoài về tiêu chí phong tướng Hồ Chí Minh đã nói Đánh thắng đại tá phong đại tá đánh thắng thiếu tướng phong thiếu tướng thắng trung tướng phong trung tướng thắng đại tướng phong đại tướng,vietnamese
Cùng đợt phong hàm có Nguyễn Bình được phong Trung tướng Nguyễn Sơn Lê Thiết Hùng Chu Văn Tấn Hoàng Sâm Hoàng Văn Thái Lê Hiến Mai Văn Tiến Dũng Trần Đại Nghĩa Trần Tử Bình được phong Thiếu tướng,vietnamese
Tháng Võ Nguyên Giáp giữ chức Bộ trưởng Bộ Quốc phòng kiêm Tổng Chỉ huy Quân đội quốc gia và Dân quân Việt Nam,vietnamese
Tháng năm ông là Ủy viên Hội đồng Quốc phòng Tối cao vừa mới được thành lập,vietnamese
Từ tháng năm Võ Nguyên Giáp là một trong ủy viên Ban Thường vụ Trung ương Đảng Cộng sản Đông Dương và trở thành ủy viên Bộ Chính trị thay thế Ban Thường vụ Trung ương Đảng Lao động Việt Nam từ năm,vietnamese
Như các danh tướng Việt Nam trong lịch sử Võ Nguyên Giáp chú trọng nghệ thuật lấy ít địch nhiều lấy yếu chế mạnh lấy thô sơ thắng hiện đại,vietnamese
Tư tưởng quân sự nổi tiếng của ông có tên gọi là Chiến tranh nhân dân kế thừa quan điểm quân sự Hồ Chí Minh tinh hoa nghệ thuật đánh giặc của tổ tiên tri thức quân sự thế giới lý luận quân sự MácLênin và được đúc rút từ kinh nghiệm cá nhân được liên tục cập nhật trong nhiều cuộc chiến tranh mà nổi bật là chiến tranh chống Pháp và chống Mỹ,vietnamese
Trong năm trường kỳ đánh Pháp Võ Nguyên Giáp đã có những sáng kiến quan trọng để phát huy sức mạnh quân sự và đã trở thành những kinh nghiệm quý báu như Đại đội độc lập tiểu đoàn tập trung,vietnamese
Với chuyên gia quân sự Trung Quốc sang giúp huấn luyện quân đội ông chỉ đạo chiến sĩ học tập tiếp thu nghiên cứu kỹ phương pháp của nước bạn đồng thời nhắc nhở cán bộ sĩ quan phải ghi nhớ việc tiết kiệm sinh mạng bộ đội do Việt Nam là nước nhỏ không thể nuôi nhiều quân,vietnamese
Năm Võ Nguyên Giáp được Hồ Chí Minh và Đảng Lao động tin tưởng trao cho toàn quyền chỉ huy Chiến dịch Điện Biên Phủ,vietnamese
Trước khi ra trận Hồ Chí Minh đã dặn dò Cho chú toàn quyền chỉ huy,vietnamese
Trận này chỉ được thắng không được thua vì thua là hết vốn,vietnamese
Ông lên kế hoạch và chỉ huy trong sư đoàn bộ binh chủ lực khi đó của Quân đội nhân dân Việt Nam là và Đại đoàn sơn pháo tấn công Điện Biên Phủ,vietnamese
Sau ngày đêm đội quân nhà nghề được trang bị hiện đại của Liên hiệp Pháp bị đánh bại,vietnamese
Chiến thắng này đã đặt dấu chấm hết cho quyền lực của người Pháp tại Đông Dương sau năm và đã đưa Võ Nguyên Giáp đi vào lịch sử thế giới như là một danh nhân quân sự Việt Nam một người hùng của các nước Thế giới thứ ba đang bị thực dân châu Âu đô hộ,vietnamese
Sau chiến thắng này những người dân bị nô dịch đã xem Hồ Chí Minh và Võ Nguyên Giáp là thần tượng để hạ quyết tâm lật đổ chế độ thực dân xây dựng nền độc lập của riêng mình,vietnamese
Năm trong lời đề tựa cuốn Đêm thực dân La Nuit Coloniale nhà lãnh đạo giải phóng dân tộc Ferhat Abbas sau này trở thành tổng thống đầu tiên của Algerie đã viết Điện Biên Phủ không chỉ là một chiến thắng quân sự,vietnamese
Đó là khẳng định của người dân châu Á và châu Phi trước người châu Âu,vietnamese
Tại Điện Biên Phủ nước Pháp đã đánh mất sự hiện diện hợp lý duy nhất đó là lý lẽ của kẻ mạnh,vietnamese
Năm Tổng thống Algérie Abdelaziz Bouteflika đã gọi Võ Nguyên Giáp là người anh hùng quân đội của nền độc lập Việt Nam là nhà chiến lược vĩ đại đã khiến cho thực dân Pháp phải kinh hoàng ở Điện Biên Phủ và tên tuổi ông sẽ vẫn mãi khắc sâu trong ký ức của nhân dân Algeria,vietnamese
Các chiến dịch ông đã tham gia với tư cách là Tư lệnh chiến dịch Bí thư Đảng ủy trong kháng chiến chống Pháp cùng với Thiếu tướng Hoàng Văn Thái làm tham mưu trưởng chiến dịch,vietnamese
Thắng lợi của chiến dịch Điện Biên Phủ mang đậm việc tạo thế tổ chức hậu cần thay đổi chiến thuật,vietnamese
Sau chiến dịch này Hiệp định Genève về Đông Dương được ký kết đặt dấu chấm hết cho sự có mặt của người Pháp ở Việt Nam sau hơn năm,vietnamese
Từ năm đến năm Võ Nguyên Giáp tiếp tục giữ cương vị Ủy viên Bộ Chính trị Bí thư Quân ủy Trung ương Tổng tư lệnh Quân đội nhân dân Việt Nam Bộ trưởng Bộ Quốc phòng,vietnamese
Ông còn là Phó Thủ tướng Chính phủ sau là Phó Chủ tịch Hội đồng Bộ trưởng từ năm đến năm,vietnamese
Từ tháng năm Võ Nguyên Giáp làm việc dưới sự lãnh đạo của Bộ Chính trị và nhà lãnh đạo mới là Lê Duẩn Bí thư Thứ nhất Đảng Lao động Việt Nam một người đường lối cứng rắn đã trải qua những nhà tù khắc nghiệt nhất tận mắt chứng kiến những người Việt Minh ở miền nam sau Hiệp định Geneve trong Phong trào Tố cộng Diệt cộng do Ngô Đình Diệm phát động,vietnamese
Lê Duẩn chủ trương dùng đấu tranh quân sự để đánh đuổi quân Mỹ tiêu diệt chế độ tay sai để giải phóng miền Nam thống nhất đất nước,vietnamese
Dù có thói quen viết hồi ký Võ Nguyên Giáp vẫn chưa xuất bản cuốn nào về giai đoạn,vietnamese
Đây là thời kỳ Lê Duẩn từ vị trí lãnh đạo Trung ương Cục miền Nam tiến đến điều hành Bộ Chính trị,vietnamese
Theo các sử gia phương Tây Lê Duẩn xem trọng tài năng của Võ Nguyên Giáp mặt khác ông giữ ấn tượng xấu về việc lãnh đạo Việt Minh đồng ý rút quân ra bắc theo Hiệp định Geneve với Pháp khiến những cán bộ chính trị Việt Minh còn ở lại miền Nam bị Mỹ tàn sát nghiêm trọng do không còn lực lượng vũ trang bảo vệ,vietnamese
Theo Pierre Asselin thời gian cuộc chiến chống Mỹ tại miền Nam Việt Nam nổ ra vào năm Võ Nguyên Giáp trở thành một khuôn mặt của các nỗ lực chiến tranh chống Mỹ một công cụ tiếp thị hỗ trợ cho những người khác trong Đảng những người thiếu danh tiếng uy tín và tính hấp dẫn trên trường quốc tế so với Võ Nguyên Giáp,vietnamese
Cũng theo quan điểm của ông này chiến lược Tổng tấn công Mậu Thân năm là do Lê Duẩn xây dựng ông Giáp chỉ góp ý chứ không đóng vai trò lớn trong chủ trương này,vietnamese
Chính Lê Duẩn là người chỉ đạo chính trong cuộc chiến tranh này là kiến trúc sư của chiến thắng của những người cộng sản vào năm,vietnamese
Tuy nhiên khi nghiên cứu các tài liệu của Việt Nam Giáo sư Nguyễn Quang Ngọc cho rằng Võ Nguyên Giáp không hề có những tranh cãi với những thành viên Bộ Chính trị khác trong giai đoạn cuộc chiến tranh Việt Nam,vietnamese
Các tài liệu cho thấy rằng không hề có một sự phân chia êkíp trong nội bộ Bộ Chính trị Việt Nam Dân chủ Cộng hòa như các nhà sử học phương Tây hoặc một số dư luận vẫn đồn đoán mà theo đó Tướng Giáp được cho là thuộc phái chủ hoà,vietnamese
Theo điều lệ Đảng quy định thì Tổng Bí thư Đảng Lao động tức Lê Duẩn sẽ được kiêm luôn chức danh Bí thư Quân ủy Trung ương nắm quyền chỉ đạo lớn nhất về quân sự Bộ trưởng quốc phòng tức Võ Nguyên Giáp sẽ chỉ có thể được làm Phó Bí thư,vietnamese
Như vậy theo đúng quy định thì Lê Duẩn hoàn toàn có thể yêu cầu Võ Nguyên Giáp trao lại chức vụ này cho mình,vietnamese
Tuy nhiên Lê Duẩn đã không đòi hỏi chức vụ này và vẫn ủng hộ Võ Nguyên Giáp tiếp tục giữ chức vụ Bí thư Quân ủy Trung ương trong suốt thời gian năm chiến tranh điều này cho thấy giữa hai người có sự tin tưởng lẫn nhau chứ không hề có chia rẽ mâu thuẫn,vietnamese
Đại tướng Võ Nguyên Giáp cũng viết trong hồi ký cho biết quan hệ giữa ông và Lê Duẩn rất tốt giữa hai người không hề có bất đồng gì lớn,vietnamese
Từ năm đến năm Việt Nam Dân Chủ Cộng hòa chủ trương đấu tranh hòa bình yêu cầu chế độ Việt Nam Cộng hòa thực hiện Hiệp định Geneve vì một Việt Nam thống nhất không chia rẽ về tình cảm và chính trị,vietnamese
Tuy nhiên Ngô Đình Diệm đã thẳng thừng bác bỏ đề nghị này và đẩy mạnh Chính sách tố Cộng diệt Cộng,vietnamese
Từ năm đến năm Đảng Lao động đã có những cuộc họp bàn về cách mạng Miền Nam nhưng chủ trương biện pháp đấu tranh vẫn chưa thay đổi phong trào cách mạng tiếp tục bị đàn áp và tổn thất nặng nề,vietnamese
Tháng khi hy vọng thi hành Hiệp định Genève không còn tại cuộc họp Ban Chấp hành Trung ương Đảng họp Hội nghị mở rộng lần thứ Võ Nguyên Giáp giúp Bộ Chính trị và các cán bộ Việt Minh mới từ miền nam ra do Lê Duẩn đứng đầu ban hành Nghị quyết Bộ Chính trị khẳng định việc giải phóng miền nam bằng đấu tranh vũ trang cho phép những cán bộ kháng chiến còn lại ở miền nam được tổ chức hoạt động vũ trang,vietnamese
Năm được Bộ Chính trị đồng ý Võ Nguyên Giáp đã quyết định thành lập Đoàn mở đường mòn dọc dãy Trường Sơn để tiếp ứng phong trào cách mạng miền nam Việt Nam,vietnamese
Nhờ việc mở đường Trường Sơn phong trào cách mạng và hoạt động du kích miền Nam phát triển rất mạnh,vietnamese
Sau năm Mặt trận Dân tộc Giải phóng miền Nam Việt Nam đã thành lập được một số đơn vị cấp trung đoàn,vietnamese
Năm được Bộ Chính trị đồng ý Võ Nguyên Giáp đã bí mật cử Nguyễn Chí Thanh Lê Trọng Tấn vào chiến trường Đông Nam Bộ chỉ huy quân giải phóng miền Nam đánh lớn tại Bàu Bàng Dầu Tiếng Đồng Xoài,vietnamese
